,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
768,002358,森源电气,0.08,-38.46,,1.56,,3285.58,-36.07,,04-29
769,600067,冠城大通,0.05,-28.57,,1.18,,6482.72,-21.63,,04-29
770,002679,福建金森,-0.14,55.56,,-2.0,,-1922.56,54.11,,04-29
771,002730,电光科技,0.03,-25.0,,0.49,,385.69,-14.52,,04-29
772,600512,腾达建设,0.0,-60.0,,0.14,,297.74,-65.47,,04-29
773,600885,宏发股份,0.22,46.67,,4.3,,11446.02,45.8,,04-29
774,000758,中色股份,0.06,126.92,,1.27,,5831.91,126.03,,04-29
775,000025,特力A,0.0,-78.67,,0.15,,78.8,-76.2,,04-29
776,000858,五粮液,0.58,-15.94,,5.31,,220079.95,-15.97,,04-29
777,000863,三湘印象,-0.07,-450.0,,-2.29,,-6751.25,-486.03,,04-29
778,601333,广深铁路,0.04,164.29,,0.98,,26227.67,169.89,,04-29
779,000338,潍柴动力,0.3,-43.4,,1.87,,60018.84,-43.11,,04-29
780,603100,川仪股份,0.06,-25.0,,1.45,,2505.28,3.54,,04-29
781,002691,冀凯股份,0.03,-40.0,,0.84,,693.09,-24.55,,04-29
782,002065,东华软件,0.11,-48.57,,2.6,,16663.37,10.4,,04-29
783,000666,经纬纺机,0.14,7.69,,1.77,,10015.4,6.39,,04-29
784,002097,山河智能,0.01,-65.65,,0.23,,567.93,-58.09,,04-29
785,600526,菲达环保,0.05,-28.57,,1.6,,2146.21,40.74,,04-29
786,600881,亚泰集团,-0.07,-333.33,,-1.65,,-13374.31,-366.43,,04-29
787,600188,兖州煤业,0.04,-33.64,,0.57,,21784.4,-17.74,,04-29
788,600582,天地科技,0.05,-46.3,,0.89,,11105.16,-8.75,,04-29
789,002161,远望谷,0.0,-157.14,,0.19,,282.62,-158.49,,04-29
790,002177,御银股份,0.04,0.0,,2.05,,3329.77,0.52,,04-29
791,600225,*ST松江,-0.29,52.63,,-15.01,,-20923.49,76.14,,04-29
792,000880,潍柴重机,0.04,-33.33,,0.77,,974.69,-44.68,,04-29
793,000153,丰原药业,0.02,48.84,,0.54,,598.11,48.29,,04-29
794,600280,中央商场,0.16,-5.23,,5.42,,9345.56,-5.44,,04-29
795,000900,现代投资,0.09,-25.0,,1.42,,9274.15,0.48,,04-29
796,601388,怡球资源,0.04,0.0,,0.91,,2007.02,23.75,,04-29
797,000408,藏格控股,0.0,37.5,,0.41,,55.31,33.07,,04-29
798,601872,招商轮船,0.05,25.0,,2.21,,22504.31,22.63,,04-29
799,000533,万家乐,0.08,100.0,,3.95,,5195.26,89.7,,04-29
800,000982,*ST中绒,0.0,-96.67,,0.13,,544.62,-90.24,,04-29
801,002306,*ST云网,-0.07,-240.0,,,,-5239.77,-245.38,,04-29
802,002006,精功科技,0.01,-75.0,,0.29,,249.74,-69.47,,04-29
803,603009,北特科技,0.11,,,2.6,,1137.81,2.98,,04-29
804,002648,卫星石化,-0.18,-178.26,,-4.46,,-14842.71,-263.47,,04-29
805,000582,北部湾港,0.13,-18.71,,2.99,,10467.04,-18.9,,04-29
806,002054,德美化工,0.04,-33.33,,0.79,,1265.79,-32.33,,04-29
807,002375,亚厦股份,0.22,-29.03,,3.05,,20019.53,0.76,,04-29
808,000650,仁和药业,0.07,40.04,,3.57,,7383.09,40.05,,04-29
809,002423,中原特钢,-0.02,4.35,,-0.6,,-1213.94,13.8,,04-29
810,600531,豫光金铅,0.01,0.0,,0.32,,430.25,2.61,,04-29
811,002134,天津普林,-0.03,-0.0,,-1.42,,-788.77,16.65,,04-29
812,002455,百川股份,0.03,-50.0,,0.97,,795.05,6.86,,04-29
813,600212,江泉实业,-0.03,750.0,1.95,-1.3,0.02,-1302.78,738.56,,04-29
814,601016,节能风电,0.04,89.47,,1.98,,6373.34,104.96,,04-29
815,600230,沧州大化,-0.43,-459.39,,-7.68,,-12783.12,-507.58,,04-29
816,000045,深纺织A,0.01,-143.0,,0.2,,433.97,-139.55,,04-29
817,600248,延长化建,0.06,-29.89,,1.76,,3053.1,-22.14,,04-29
818,601288,农业银行,0.17,6.25,3.21,5.32,1.19,5411600.0,1.28,,04-29
819,002552,宝鼎科技,0.01,-75.0,,0.18,,145.21,-50.34,,04-29
820,300070,碧水源,0.02,0.0,5.72,0.32,-0.42,1950.52,13.87,,04-29
821,000415,渤海金控,0.14,-0.64,,2.49,,24684.2,28.72,,04-29
822,600305,恒顺醋业,0.48,779.64,,10.92,,14580.66,952.92,,04-29
823,002263,大东南,-0.01,-0.0,,-0.36,,-936.53,36.28,,04-29
824,601788,光大证券,0.44,557.65,,5.87,,151275.0,557.93,,04-29
825,000970,中科三环,0.06,-9.38,,1.64,,6145.02,-9.97,,04-29
826,000539,粤电力A,0.17,26.87,,3.49,,75800.18,28.96,,04-29
827,600010,包钢股份,0.0,-160.0,,0.05,,989.28,-194.87,,04-29
828,002637,赞宇科技,0.06,-25.0,,0.85,,1001.97,-26.15,,04-29
829,600785,新华百货,0.35,-33.96,,4.55,,8003.94,-28.81,,04-29
830,002348,高乐股份,0.03,-19.27,,1.22,,1467.09,-19.26,,04-29
831,600429,三元股份,0.01,-115.05,,0.23,,673.76,-118.48,,04-29
832,002364,中恒电气,0.1,25.0,,2.65,,2578.73,32.75,,04-29
833,002701,奥瑞金,0.27,-58.46,,6.91,,26812.65,33.77,,04-29
834,600838,上海九百,0.04,167.81,,2.05,,1565.47,166.63,,04-29
835,000678,襄阳轴承,-0.01,-152.94,,-0.38,,-396.85,-155.47,,04-29
836,002736,国信证券,0.4,,,9.44,,325539.27,247.26,,04-29
837,600537,亿晶光电,0.02,-71.43,,0.53,,1142.62,-63.95,,04-29
838,002444,巨星科技,0.09,0.0,,2.2,,8684.28,-5.09,,04-29
839,600163,中闽能源,-0.14,-4.0,,-208.0,,-10358.14,-4.25,,04-29
840,000408,藏格控股,0.0,37.5,,0.41,,55.31,33.07,,04-29
841,601872,招商轮船,0.05,25.0,,2.21,,22504.31,22.63,,04-29
842,000533,万家乐,0.08,100.0,,3.95,,5195.26,89.7,,04-29
843,000982,*ST中绒,0.0,-96.67,,0.13,,544.62,-90.24,,04-29
844,002306,*ST云网,-0.07,-240.0,,,,-5239.77,-245.38,,04-29
845,000571,新大洲A,0.03,-7.45,,1.2,,2628.18,2.22,,04-29
846,600037,歌华有线,0.1,72.95,,1.69,,10754.45,73.63,,04-29
847,000596,古井贡酒,0.6,5.26,,6.97,,30281.02,5.61,,04-29
848,603100,川仪股份,0.06,-25.0,,1.45,,2505.28,3.54,,04-29
849,002691,冀凯股份,0.03,-40.0,,0.84,,693.09,-24.55,,04-29
850,002065,东华软件,0.11,-48.57,,2.6,,16663.37,10.4,,04-29
851,000666,经纬纺机,0.14,7.69,,1.77,,10015.4,6.39,,04-29
852,002097,山河智能,0.01,-65.65,,0.23,,567.93,-58.09,,04-29
853,600526,菲达环保,0.05,-28.57,,1.6,,2146.21,40.74,,04-29
854,600881,亚泰集团,-0.07,-333.33,,-1.65,,-13374.31,-366.43,,04-29
855,002134,天津普林,-0.03,-0.0,,-1.42,,-788.77,16.65,,04-29
856,002455,百川股份,0.03,-50.0,,0.97,,795.05,6.86,,04-29
857,600212,江泉实业,-0.03,750.0,1.95,-1.3,0.02,-1302.78,738.56,,04-29
858,601016,节能风电,0.04,89.47,,1.98,,6373.34,104.96,,04-29
859,600230,沧州大化,-0.43,-459.39,,-7.68,,-12783.12,-507.58,,04-29
860,000045,深纺织A,0.01,-143.0,,0.2,,433.97,-139.55,,04-29
861,600248,延长化建,0.06,-29.89,,1.76,,3053.1,-22.14,,04-29
862,601288,农业银行,0.17,6.25,3.21,5.32,1.19,5411600.0,1.28,,04-29
863,002552,宝鼎科技,0.01,-75.0,,0.18,,145.21,-50.34,,04-29
864,300070,碧水源,0.02,0.0,5.72,0.32,-0.42,1950.52,13.87,,04-29
865,000415,渤海金控,0.14,-0.64,,2.49,,24684.2,28.72,,04-29
866,600305,恒顺醋业,0.48,779.64,,10.92,,14580.66,952.92,,04-29
867,002263,大东南,-0.01,-0.0,,-0.36,,-936.53,36.28,,04-29
868,601788,光大证券,0.44,557.65,,5.87,,151275.0,557.93,,04-29
869,000970,中科三环,0.06,-9.38,,1.64,,6145.02,-9.97,,04-29
870,000539,粤电力A,0.17,26.87,,3.49,,75800.18,28.96,,04-29
871,002006,精功科技,0.01,-75.0,,0.29,,249.74,-69.47,,04-29
872,603009,北特科技,0.11,,,2.6,,1137.81,2.98,,04-29
873,002648,卫星石化,-0.18,-178.26,,-4.46,,-14842.71,-263.47,,04-29
874,000582,北部湾港,0.13,-18.71,,2.99,,10467.04,-18.9,,04-29
875,002054,德美化工,0.04,-33.33,,0.79,,1265.79,-32.33,,04-29
876,002375,亚厦股份,0.22,-29.03,,3.05,,20019.53,0.76,,04-29
877,000650,仁和药业,0.07,40.04,,3.57,,7383.09,40.05,,04-29
878,002423,中原特钢,-0.02,4.35,,-0.6,,-1213.94,13.8,,04-29
879,600531,豫光金铅,0.01,0.0,,0.32,,430.25,2.61,,04-29
880,002444,巨星科技,0.09,0.0,,2.2,,8684.28,-5.09,,04-29
881,600163,中闽能源,-0.14,-4.0,,-208.0,,-10358.14,-4.25,,04-29
882,002155,湖南黄金,-0.02,-300.0,,-0.69,,-2153.44,-296.7,,04-29
883,000793,华闻传媒,0.04,-75.86,,1.15,,8109.59,-74.01,,04-29
884,000813,德展健康,0.01,-19.12,,0.49,,514.97,-18.99,,04-29
885,600610,中毅达,0.0,-121.43,,0.27,,274.53,-154.0,,04-29
886,600255,梦舟股份,-0.02,-250.0,,-1.2,,-2398.64,-632.8,,04-29
887,002219,恒康医疗,0.09,-28.39,,5.09,,5331.58,-28.4,,04-29
888,600665,天地源,0.0,-99.72,2.99,,-0.77,8.11,-99.74,,04-29
889,000400,许继电气,0.01,-93.01,,0.19,,1055.9,-89.32,,04-29
890,000912,*ST天化,-0.07,-43.85,,-5.85,,-4294.94,-43.67,,04-29
891,002251,步步高,0.27,-17.6,,4.0,,17784.6,-7.37,,04-29
892,000420,吉林化纤,-0.06,-115.77,,-4.08,,-3947.43,-129.86,,04-29
893,600310,桂东电力,-0.18,-681.59,,-1.31,,-5055.5,-680.73,,04-29
894,000931,中关村,-0.03,-24.54,,-3.1,,-1927.21,-24.69,,04-29
895,600701,工大高新,-0.04,162.5,,-2.34,0.47,-2096.79,165.85,,04-29
896,002284,亚太股份,0.06,-54.55,,1.78,,4458.21,17.64,,04-29
897,002300,太阳电缆,0.04,-4.76,,1.32,,1635.15,29.2,,04-29
898,000997,新大陆,0.08,-27.27,,2.29,,4329.09,-22.18,,04-29
899,600010,包钢股份,0.0,-160.0,,0.05,,989.28,-194.87,,04-29
900,000820,神雾节能,-0.0,-400.0,,-0.43,,-97.58,-455.18,,04-29
901,002224,三力士,0.03,-40.0,,1.83,,2260.32,31.88,,04-29
902,000151,中成股份,0.08,-7.78,,2.37,,2384.71,-7.84,,04-29
903,601607,上海医药,0.27,25.09,,2.6,,73327.45,25.08,,04-29
904,000937,冀中能源,0.0,-94.36,,0.05,,501.03,-93.21,,04-29
905,002273,水晶光电,0.09,12.5,,2.48,,3512.6,12.73,,04-29
906,000981,银亿股份,0.1,-9.09,,1.77,,8448.46,-13.57,,04-29
907,002626,金达威,0.14,-44.0,,2.88,,4153.17,-6.33,,04-29
908,600373,中文传媒,0.25,-37.5,,4.02,,31985.78,22.35,,04-29
909,002342,巨力索具,0.01,25.0,,0.39,,926.27,21.52,,04-29
910,002358,森源电气,0.08,-38.46,,1.56,,3285.58,-36.07,,04-29
911,600067,冠城大通,0.05,-28.57,,1.18,,6482.72,-21.63,,04-29
912,002679,福建金森,-0.14,55.56,,-2.0,,-1922.56,54.11,,04-29
913,002730,电光科技,0.03,-25.0,,0.49,,385.69,-14.52,,04-29
914,600512,腾达建设,0.0,-60.0,,0.14,,297.74,-65.47,,04-29
915,600885,宏发股份,0.22,46.67,,4.3,,11446.02,45.8,,04-29
916,000758,中色股份,0.06,126.92,,1.27,,5831.91,126.03,,04-29
917,000025,特力A,0.0,-78.67,,0.15,,78.8,-76.2,,04-29
918,000858,五粮液,0.58,-15.94,,5.31,,220079.95,-15.97,,04-29
919,002213,特尔佳,0.01,0.0,,0.75,,257.7,46.02,,04-29
920,000068,华控赛格,-0.01,-15.79,,-2.51,,-1083.15,-9.21,,04-29
921,000905,厦门港务,0.07,0.0,,1.55,,3973.33,10.7,,04-29
922,002245,澳洋顺昌,0.05,-36.18,,3.61,,5163.18,64.75,,04-29
923,601518,吉林高速,0.07,0.0,,3.2,,7954.64,-5.87,,04-29
924,601628,中国人寿,0.43,65.38,10.69,4.19,0.01,1227100.0,69.77,,04-29
925,600712,南宁百货,0.0,0.0,,0.1,,105.52,-6.13,,04-29
926,601777,力帆股份,0.1,-15.74,,1.64,,11790.59,1.46,,04-29
927,000969,安泰科技,0.01,-27.63,,0.15,,470.63,-27.89,,04-29
928,002615,哈尔斯,0.08,-57.89,,1.1,,716.71,-58.01,,04-29
929,600744,华银电力,0.16,-624.59,,8.73,,11646.65,-636.9,,04-29
930,002005,德豪润达,-0.07,118.3,,-1.69,,-9329.23,161.61,,04-29
931,600761,安徽合力,0.15,-65.12,,2.41,,9337.43,-57.53,,04-29
932,000587,金洲慈航,0.06,-14.29,,2.43,,3209.02,-12.48,,04-29
933,002347,泰尔股份,0.01,-85.57,,0.19,,226.44,-83.34,,04-29
934,002684,猛狮科技,0.01,-112.75,,0.23,,119.85,-127.08,,04-29
935,600459,贵研铂业,0.06,-45.45,,0.84,,1465.82,-31.85,,04-29
936,600820,隧道股份,0.09,-56.18,5.06,1.87,-0.29,29512.13,10.66,,04-29
937,600837,海通证券,0.43,230.77,,5.81,,410165.83,238.88,,04-29
938,002427,ST尤夫,0.11,175.0,,2.41,,2624.75,155.97,,04-29
939,000717,韶钢松山,-0.18,37.11,,-15.84,,-43095.85,37.08,,04-29
940,000736,中交地产,0.01,-92.22,,0.24,,408.93,-92.32,,04-29
941,002138,顺络电子,0.06,-53.85,,2.23,,4761.0,14.06,,04-29
942,000030,富奥股份,0.12,0.0,,3.7,,16215.99,6.0,,04-29
943,000833,贵糖股份,0.01,-156.0,,0.39,,331.27,-155.86,,04-29
944,601126,四方股份,0.02,6.25,,0.28,,967.79,6.91,,04-29
945,002523,天桥起重,0.01,0.0,,0.3,,322.75,32.81,,04-29
946,000863,三湘印象,-0.07,-450.0,,-2.29,,-6751.25,-486.03,,04-29
947,601333,广深铁路,0.04,164.29,,0.98,,26227.67,169.89,,04-29
948,000338,潍柴动力,0.3,-43.4,,1.87,,60018.84,-43.11,,04-29
949,600683,京投发展,-0.09,-0.0,,-3.61,,-6631.26,0.23,,04-29
950,002572,索菲亚,0.08,44.58,,1.83,,3590.28,44.64,,04-29
951,601800,中国交建,0.12,9.09,,1.66,,196034.19,7.63,,04-29
952,600348,阳泉煤业,0.03,-40.0,5.47,0.43,-0.06,6644.44,-46.08,,04-29
953,000996,中国中期,0.02,140.66,,0.86,,504.24,139.72,,04-29
954,000563,陕国投A,0.06,0.49,,1.91,,7522.6,0.61,,04-29
955,600390,五矿资本,0.0,-96.15,,0.02,,15.02,-96.31,,04-29
956,603020,爱普股份,0.39,4.55,,5.18,,4659.26,4.53,,04-29
957,002657,中科金财,0.06,50.0,,1.26,,1904.0,361.33,,04-29
958,002352,顺丰控股,0.08,-11.11,,0.88,,630.78,-11.32,,04-29
959,600808,马钢股份,-0.08,33.51,,-2.59,,-59541.91,33.51,,04-29
960,000833,贵糖股份,0.01,-156.0,,0.39,,331.27,-155.86,,04-29
961,601126,四方股份,0.02,6.25,,0.28,,967.79,6.91,,04-29
962,002523,天桥起重,0.01,0.0,,0.3,,322.75,32.81,,04-29
963,000863,三湘印象,-0.07,-450.0,,-2.29,,-6751.25,-486.03,,04-29
964,601333,广深铁路,0.04,164.29,,0.98,,26227.67,169.89,,04-29
965,000338,潍柴动力,0.3,-43.4,,1.87,,60018.84,-43.11,,04-29
966,600683,京投发展,-0.09,-0.0,,-3.61,,-6631.26,0.23,,04-29
967,002572,索菲亚,0.08,44.58,,1.83,,3590.28,44.64,,04-29
968,601800,中国交建,0.12,9.09,,1.66,,196034.19,7.63,,04-29
969,600348,阳泉煤业,0.03,-40.0,5.47,0.43,-0.06,6644.44,-46.08,,04-29
970,000996,中国中期,0.02,140.66,,0.86,,504.24,139.72,,04-29
971,000563,陕国投A,0.06,0.49,,1.91,,7522.6,0.61,,04-29
972,000587,金洲慈航,0.06,-14.29,,2.43,,3209.02,-12.48,,04-29
973,002347,泰尔股份,0.01,-85.57,,0.19,,226.44,-83.34,,04-29
974,002684,猛狮科技,0.01,-112.75,,0.23,,119.85,-127.08,,04-29
975,600459,贵研铂业,0.06,-45.45,,0.84,,1465.82,-31.85,,04-29
976,600820,隧道股份,0.09,-56.18,5.06,1.87,-0.29,29512.13,10.66,,04-29
977,600837,海通证券,0.43,230.77,,5.81,,410165.83,238.88,,04-29
978,002427,ST尤夫,0.11,175.0,,2.41,,2624.75,155.97,,04-29
979,000717,韶钢松山,-0.18,37.11,,-15.84,,-43095.85,37.08,,04-29
980,002143,印纪传媒,0.06,-245.28,,6.13,,6707.96,-878.97,,04-29
981,600966,博汇纸业,0.01,-40.25,,0.24,,945.73,-20.7,,04-29
982,002159,三特索道,-0.15,-31.82,,-2.32,,-2100.41,-18.79,,04-29
983,002175,东方网络,0.0,-71.21,,0.07,,55.16,-64.53,,04-29
984,600614,鹏起科技,0.06,210.0,,1.63,,4653.33,318.39,,04-29
985,601098,中南传媒,0.16,23.08,,2.82,,29539.08,23.15,,04-29
986,600634,富控互动,0.01,-53.33,4.12,0.33,,783.79,-21.95,,04-29
987,601158,重庆水务,0.07,16.67,,2.38,,31933.2,9.62,,04-29
988,000060,中金岭南,0.03,-20.0,,0.9,,5820.7,-19.83,,04-29
989,000150,宜华健康,0.01,-152.2,,0.22,,365.95,-171.18,,04-29
990,002577,雷柏科技,-0.02,-111.2,,-0.34,,-475.86,-111.56,,04-29
991,002272,川润股份,0.01,-43.0,,0.2,,241.07,-46.64,,04-29
992,002288,超华科技,0.04,28.71,,1.31,,1534.68,26.17,,04-29
993,600738,兰州民百,0.08,-8.79,3.06,2.74,-0.22,3046.56,-9.52,,04-29
994,002304,洋河股份,2.07,11.29,,10.69,,222712.95,11.28,,04-29
995,002625,光启技术,0.03,-40.0,,1.7,,811.74,29.6,,04-29
996,001896,豫能控股,0.11,-20.71,,2.82,,9493.26,8.34,,04-29
997,600755,厦门国贸,0.08,-57.89,,1.71,,12820.07,-49.14,,04-29
998,603000,人民网,0.03,-81.25,,0.7,,1774.93,-60.6,,04-29
999,600390,五矿资本,0.0,-96.15,,0.02,,15.02,-96.31,,04-29
1000,603020,爱普股份,0.39,4.55,,5.18,,4659.26,4.53,,04-29
1001,002657,中科金财,0.06,50.0,,1.26,,1904.0,361.33,,04-29
1002,002352,顺丰控股,0.08,-11.11,,0.88,,630.78,-11.32,,04-29
1003,600808,马钢股份,-0.08,33.51,,-2.59,,-59541.91,33.51,,04-29
1004,603169,兰石重装,-0.02,-67.65,,-0.96,,-1279.69,-60.82,,04-29
1005,000632,三木集团,0.01,-20.99,,0.24,,295.89,-21.53,,04-29
1006,600825,新华传媒,0.02,90.0,,0.8,,2014.07,93.68,,04-29
1007,002095,生意宝,0.04,-42.86,,1.77,,866.36,-18.79,,04-29
1008,002111,威海广泰,0.08,14.29,,1.99,,2514.65,16.17,,04-29
1009,600879,航天电子,0.03,-6.25,,0.6,,3159.42,-6.17,,04-29
1010,002432,九安医疗,-0.05,-4630.0,,-2.25,,-1686.79,-4991.11,,04-29
1011,603698,航天工程,0.05,-64.29,,1.21,,2022.77,-57.69,,04-29
1012,000785,武汉中商,0.05,-37.5,,1.39,,1185.88,-41.11,,04-29
1013,600585,海螺水泥,0.32,-31.91,,2.51,,171352.39,-30.72,,04-29
1014,002164,宁波东力,-0.0,-89.19,,-0.16,,-179.76,-89.18,,04-29
1015,600210,紫江企业,0.02,-22.22,,0.81,,3131.31,-18.63,,04-29
1016,000803,*ST金宇,-0.01,-66.67,,-1.0,,-150.38,-61.98,,04-29
1017,600602,云赛智联,0.01,-50.0,,0.5,,1298.6,-36.35,,04-29
1018,002196,方正电机,0.03,184.4,,0.65,,553.18,239.55,,04-29
1019,002212,南洋股份,0.02,0.0,,0.55,,965.69,5.61,,04-29
1020,002162,悦心健康,-0.05,4.46,,-2.71,,-2150.98,4.59,,04-29
1021,600208,新湖中宝,0.02,171.43,,0.78,,15140.27,223.31,,04-29
1022,600226,瀚叶股份,0.1,100.0,,2.76,,3989.64,106.4,,04-29
1023,002194,武汉凡谷,0.04,9.7,,0.99,,2013.42,9.73,,04-29
1024,601101,昊华能源,0.02,-66.67,5.68,0.28,-0.16,1910.46,-71.35,,04-29
1025,000851,高鸿股份,-0.01,-28.79,,-0.22,,-554.01,-18.87,,04-29
1026,600637,东方明珠,0.18,9.14,,4.37,,19958.59,9.14,,04-29
1027,002532,新界泵业,0.07,0.0,,2.09,,2294.94,105.0,,04-29
1028,000901,航天科技,-0.01,-133.33,,0.16,,-207.21,-127.95,,04-29
1029,000927,一汽夏利,-0.16,27.33,,-18.52,,-25717.7,27.36,,04-29
1030,600696,ST匹凸,-0.03,-6720.0,,-1.91,,-1125.58,-6777.01,,04-29
1031,002585,双星新材,0.06,-14.29,,0.61,,3100.61,3.28,,04-29
1032,600323,瀚蓝环境,0.11,10.9,,2.25,,8133.59,43.87,,04-29
1033,600363,联创光电,0.06,82.08,,1.56,,2793.91,82.12,,04-29
1034,600025,华能水电,,,,,,56077.93,-57.14,,04-29
1035,600800,天津磁卡,-0.03,261.45,,-16.01,,-1638.41,223.55,,04-29
1036,600455,博通股份,0.03,-1033.33,,1.34,,177.01,-1221.1,,04-29
1037,002392,北京利尔,0.08,-16.83,,1.69,,5009.78,-17.05,,04-29
1038,600497,驰宏锌锗,0.01,-51.61,,0.21,,1528.45,-50.8,,04-29
1039,002103,广博股份,0.02,100.0,,0.46,,344.37,197.34,,04-29
1040,600138,中青旅,0.09,-40.41,,1.47,,6787.39,3.84,,04-29
1041,000732,泰禾集团,0.23,36.28,,6.06,,23840.39,36.24,,04-29
1042,600978,宜华生活,0.08,-20.0,,1.87,,12014.94,-5.29,,04-29
1043,002167,东方锆业,-0.06,20.0,,-1.74,,-2298.55,16.82,,04-29
1044,000008,神州高铁,0.08,384.81,,2.72,,5644.31,1075.39,,04-29
1045,601018,宁波港,0.06,20.0,2.46,2.46,-0.07,76499.4,16.13,,04-29
1046,002504,*ST弘高,0.11,-272.41,,6.19,,4369.86,-592.63,,04-29
1047,000027,深圳能源,0.14,-11.33,,2.04,,36415.05,-11.31,,04-29
1048,000829,天音控股,0.02,-94.83,,0.85,,1873.26,-94.89,,04-29
1049,600642,申能股份,0.15,27.97,,2.95,,68703.96,28.4,,04-29
1050,600661,新南洋,0.03,627.27,,1.0,,838.65,985.29,,04-29
1051,600287,江苏舜天,0.04,14.32,,1.58,,1915.9,14.16,,04-29
1052,002569,步森股份,0.02,-33.33,,0.43,,218.87,-46.48,,04-29
1053,002606,大连电瓷,-0.05,-350.0,,-1.48,,-1075.42,-376.31,,04-29
1054,000528,柳工,0.07,-41.47,,0.8,,7336.76,-41.45,,04-29
1055,002638,勤上股份,0.09,30.77,,1.41,,3198.68,31.0,,04-29
1056,600406,国电南瑞,,,2.95,0.13,-0.21,927.49,-94.96,,04-29
1057,002044,美年健康,0.01,-27.78,,0.77,,300.31,-25.89,,04-29
1058,000629,*ST钒钛,-0.04,-179.83,,-3.12,,-32313.69,-179.91,,04-29
1059,002060,粤水电,0.03,6.0,,0.72,,1909.37,12.18,,04-29
1060,002702,海欣食品,-0.03,-134.87,,-0.47,,-372.9,-134.83,,04-29
1061,002076,雪莱特,0.03,11.42,,0.93,,713.39,33.77,,04-29
1062,002721,金一文化,0.16,-300.0,,2.24,,3195.56,-363.22,,04-29
1063,600165,新日恒力,-0.12,-154.63,3.27,-3.57,0.56,-3230.75,-154.5,,04-29
1064,002140,东华科技,0.05,5.42,,1.31,,2428.7,5.22,,04-29
1065,600962,国投中鲁,-0.01,-65.63,,-0.36,,-282.87,-66.3,,04-29
1066,600200,江苏吴中,-0.01,-550.0,,-0.55,,-544.91,-632.11,,04-29
1067,600594,益佰制药,0.15,4.29,,1.67,,5789.06,7.49,,04-29
1068,601003,柳钢股份,-0.14,-393.71,,-6.28,,-34698.7,-393.83,,04-29
1069,000815,美利云,-0.2,53.85,,,,-6328.54,50.04,,04-29
1070,002188,ST巴士,-0.03,50.0,,-1.37,,-410.71,63.53,,04-29
1071,000836,鑫茂科技,-0.07,-45.39,,-3.37,,-3005.5,-24.76,,04-29
1072,601216,君正集团,0.07,-29.92,,2.31,,15160.61,12.18,,04-29
1073,600275,*ST昌鱼,-0.01,-39.56,,-1.28,,-280.81,-39.2,,04-29
1074,600292,远达环保,0.13,-7.14,,1.59,,7609.58,3.91,,04-29
1075,600685,中船防务,-0.16,6.03,,-2.38,,-20367.61,78.77,,04-29
1076,601872,招商轮船,0.05,25.0,,2.21,,22504.31,22.63,,04-29
1077,000533,万家乐,0.08,100.0,,3.95,,5195.26,89.7,,04-29
1078,000982,*ST中绒,0.0,-96.67,,0.13,,544.62,-90.24,,04-29
1079,002306,*ST云网,-0.07,-240.0,,,,-5239.77,-245.38,,04-29
1080,601388,怡球资源,0.04,0.0,,0.91,,2007.02,23.75,,04-29
1081,000408,藏格控股,0.0,37.5,,0.41,,55.31,33.07,,04-29
1082,601872,招商轮船,0.05,25.0,,2.21,,22504.31,22.63,,04-29
1083,000533,万家乐,0.08,100.0,,3.95,,5195.26,89.7,,04-29
1084,000982,*ST中绒,0.0,-96.67,,0.13,,544.62,-90.24,,04-29
1085,002306,*ST云网,-0.07,-240.0,,,,-5239.77,-245.38,,04-29
1086,000571,新大洲A,0.03,-7.45,,1.2,,2628.18,2.22,,04-29
1087,600037,歌华有线,0.1,72.95,,1.69,,10754.45,73.63,,04-29
1088,000596,古井贡酒,0.6,5.26,,6.97,,30281.02,5.61,,04-29
1089,603100,川仪股份,0.06,-25.0,,1.45,,2505.28,3.54,,04-29
1090,002691,冀凯股份,0.03,-40.0,,0.84,,693.09,-24.55,,04-29
1091,002065,东华软件,0.11,-48.57,,2.6,,16663.37,10.4,,04-29
1092,000666,经纬纺机,0.14,7.69,,1.77,,10015.4,6.39,,04-29
1093,002097,山河智能,0.01,-65.65,,0.23,,567.93,-58.09,,04-29
1094,600526,菲达环保,0.05,-28.57,,1.6,,2146.21,40.74,,04-29
1095,600881,亚泰集团,-0.07,-333.33,,-1.65,,-13374.31,-366.43,,04-29
1096,600188,兖州煤业,0.04,-33.64,,0.57,,21784.4,-17.74,,04-29
1097,600582,天地科技,0.05,-46.3,,0.89,,11105.16,-8.75,,04-29
1098,002161,远望谷,0.0,-157.14,,0.19,,282.62,-158.49,,04-29
1099,002177,御银股份,0.04,0.0,,2.05,,3329.77,0.52,,04-29
1100,600225,*ST松江,-0.29,52.63,,-15.01,,-20923.49,76.14,,04-29
1101,601288,农业银行,0.17,6.25,3.21,5.32,1.19,5411600.0,1.28,,04-29
1102,002552,宝鼎科技,0.01,-75.0,,0.18,,145.21,-50.34,,04-29
1103,300070,碧水源,0.02,0.0,5.72,0.32,-0.42,1950.52,13.87,,04-29
1104,000415,渤海金控,0.14,-0.64,,2.49,,24684.2,28.72,,04-29
1105,600305,恒顺醋业,0.48,779.64,,10.92,,14580.66,952.92,,04-29
1106,002263,大东南,-0.01,-0.0,,-0.36,,-936.53,36.28,,04-29
1107,601788,光大证券,0.44,557.65,,5.87,,151275.0,557.93,,04-29
